Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
238945,172.31.69.25-18.219.5.43-80-55017-6,18.219.5.43,55017,172.31.69.25,80,6,20/02/2018 10:57:34,1098894,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,895.4457846000001,6.37004115,183149.0,448420.2673,1098483.0,2.0,339.0,169.5,236.8807717,337.0,2.0,1098891.0,366297.0,634091.6907,1098483.0,69.0,0,0,0,0,72,92,2.7300176360000004,3.640023515,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
256158,172.31.69.25-18.219.32.43-80-55456-6,18.219.32.43,55456,172.31.69.25,80,6,20/02/2018 10:59:27,1414610,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,695.59808,4.948360325,235768.3333,577355.3573,1414290.0,2.0,292.0,146.0,203.646753,290.0,2.0,1414604.0,471534.6667,816450.0794,1414290.0,22.0,0,0,0,0,72,92,2.120725854,2.827634472,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
257869,172.31.69.25-18.219.9.1-80-56232-6,18.219.9.1,56232,172.31.69.25,80,6,20/02/2018 10:24:19,42560649,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046991765,42600000.0,0.0,42600000.0,42600000.0,42600000.0,42600000.0,0.0,42600000.0,42600000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.046991765,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,42600000.0,0.0,42600000.0,42600000.0,ddos
266917,172.31.69.25-18.219.32.43-80-56006-6,18.219.32.43,56006,172.31.69.25,80,6,20/02/2018 11:00:37,1686634,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,583.4105087,4.150278009,281105.6667,688331.7871,1686157.0,1.0,444.0,222.0,312.5411973,443.0,1.0,1686628.0,562209.3333,973367.2542,1686157.0,27.0,0,0,0,0,72,92,1.778690575,2.3715874340000003,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
267105,172.31.69.25-18.218.229.235-80-56641-6,18.218.229.235,56641,172.31.69.25,80,6,20/02/2018 11:00:39,1340039,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,734.3069866000003,5.223728563,223339.8333,546321.7032,1338514.0,3.0,1489.0,744.5,518.3092706,1111.0,378.0,1340036.0,446678.6667,772352.4034,1338514.0,27.0,0,0,0,0,72,92,2.238740813,2.98498775,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
270627,172.31.69.25-18.219.32.43-80-56196-6,18.219.32.43,56196,172.31.69.25,80,6,20/02/2018 11:01:02,1025726,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,959.3205203,6.8244345960000015,170954.3333,418521.1571,1025257.0,3.0,435.0,217.5,303.3488091,432.0,3.0,1025721.0,341907.0,591798.4952,1025257.0,27.0,0,0,0,0,72,92,2.924757684,3.899676912,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
273034,172.31.69.25-18.219.32.43-80-56328-6,18.219.32.43,56328,172.31.69.25,80,6,20/02/2018 10:26:23,43475565,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046002852000000004,43500000.0,0.0,43500000.0,43500000.0,43500000.0,43500000.0,0.0,43500000.0,43500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.046002852,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0.0,0.0,0.0,0.0,43500000.0,0.0,43500000.0,43500000.0,ddos
281342,172.31.69.25-18.219.32.43-80-56751-6,18.219.32.43,56751,172.31.69.25,80,6,20/02/2018 10:27:16,35379059,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056530616,35400000.0,0.0,35400000.0,35400000.0,35400000.0,35400000.0,0.0,35400000.0,35400000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.056530616,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,35400000.0,0.0,35400000.0,35400000.0,ddos
289070,172.31.69.25-18.219.9.1-80-57807-6,18.219.9.1,57807,172.31.69.25,80,6,20/02/2018 10:27:43,14046431,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142384923,14000000.0,0.0,14000000.0,14000000.0,14000000.0,14000000.0,0.0,14000000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.142384923,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,14000000.0,0.0,14000000.0,14000000.0,ddos
293092,172.31.69.25-18.218.229.235-80-57973-6,18.218.229.235,57973,172.31.69.25,80,6,20/02/2018 11:03:29,1502046,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,655.1064347999999,4.660310003999999,250341.0,612964.7491,1501550.0,2.0,466.0,233.0,326.6833329,464.0,2.0,1502043.0,500681.0,866778.0082,1501550.0,25.0,0,0,0,0,72,92,1.997275716,2.663034288,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
295608,172.31.69.25-18.219.9.1-80-58127-6,18.219.9.1,58127,172.31.69.25,80,6,20/02/2018 11:03:46,1115420,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,882.1789102,6.275662979,185903.3333,455181.6684,1115039.0,4.0,349.0,174.5,146.3711037,278.0,71.0,1115416.0,371805.3333,643659.2563,1115039.0,28.0,0,0,0,0,72,92,2.689569848,3.586093131,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
321411,172.31.69.25-18.218.11.51-80-58723-6,18.218.11.51,58723,172.31.69.25,80,6,20/02/2018 11:06:34,1432694,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,686.8179807,4.8859002689999995,238782.3333,584738.1184,1432374.0,4.0,291.0,145.5,188.7975106,279.0,12.0,1432689.0,477563.0,826890.5924,1432374.0,25.0,0,0,0,0,72,92,2.093957258,2.7919430110000003,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
322661,172.31.69.25-52.14.136.135-80-59458-6,52.14.136.135,59458,172.31.69.25,80,6,20/02/2018 10:31:48,9201429,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21735754300000001,9201429.0,0.0,9201429.0,9201429.0,9201429.0,9201429.0,0.0,9201429.0,9201429.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.217357543,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,9201429.0,0.0,9201429.0,9201429.0,ddos
327099,172.31.69.25-18.218.229.235-80-59717-6,18.218.229.235,59717,172.31.69.25,80,6,20/02/2018 10:32:17,33681717,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059379395999999994,33700000.0,0.0,33700000.0,33700000.0,33700000.0,33700000.0,0.0,33700000.0,33700000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.059379396,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,33700000.0,0.0,33700000.0,33700000.0,ddos
335971,172.31.69.25-18.219.32.43-80-59539-6,18.219.32.43,59539,172.31.69.25,80,6,20/02/2018 10:33:14,29182130,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853509299999999,29200000.0,0.0,29200000.0,29200000.0,29200000.0,29200000.0,0.0,29200000.0,29200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.06853509299999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,29200000.0,0.0,29200000.0,29200000.0,ddos
347410,172.31.69.25-18.218.115.60-80-59148-6,18.218.115.60,59148,172.31.69.25,80,6,20/02/2018 10:32:50,9839032,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203272029,9839032.0,0.0,9839032.0,9839032.0,9839032.0,9839032.0,0.0,9839032.0,9839032.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.203272029,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,9839032.0,0.0,9839032.0,9839032.0,ddos
350190,172.31.69.25-18.218.55.126-80-60459-6,18.218.55.126,60459,172.31.69.25,80,6,20/02/2018 11:09:43,1329083,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,740.3600829,5.2667892069999995,221513.8333,542372.4944,1328627.0,2.0,428.0,214.0,299.8132752,426.0,2.0,1329079.0,443026.3333,766952.7023,1328627.0,21.0,0,0,0,0,72,92,2.257195375,3.0095938330000003,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
356754,172.31.69.25-18.218.115.60-80-59607-6,18.218.115.60,59607,172.31.69.25,80,6,20/02/2018 10:33:51,8489650,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235580972,8489650.0,0.0,8489650.0,8489650.0,8489650.0,8489650.0,0.0,8489650.0,8489650.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.235580972,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,8489650.0,0.0,8489650.0,8489650.0,ddos
360131,172.31.69.25-18.218.115.60-80-59767-6,18.218.115.60,59767,172.31.69.25,80,6,20/02/2018 11:10:48,1274068,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,772.3292634,5.49421224,212344.6667,519629.1049,1273033.0,3.0,1005.0,502.5,235.4665581,669.0,336.0,1274065.0,424688.3333,734688.1972,1273033.0,24.0,0,0,0,0,72,92,2.354662389,3.1395498510000004,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
370005,172.31.69.25-18.218.229.235-80-61896-6,18.218.229.235,61896,172.31.69.25,80,6,20/02/2018 11:11:52,1431269,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,687.5017904,4.890764769,238544.8333,584118.161,1430871.0,2.0,374.0,187.0,261.629509,372.0,2.0,1431266.0,477088.6667,825999.7492,1430871.0,21.0,0,0,0,0,72,92,2.0960420440000003,2.794722725,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
372336,172.31.69.25-18.219.32.43-80-61398-6,18.219.32.43,61398,172.31.69.25,80,6,20/02/2018 10:37:11,9338915,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21415764,9338915.0,0.0,9338915.0,9338915.0,9338915.0,9338915.0,0.0,9338915.0,9338915.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.21415764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,9338915.0,0.0,9338915.0,9338915.0,ddos
392185,172.31.69.25-18.219.5.43-80-62851-6,18.219.5.43,62851,172.31.69.25,80,6,20/02/2018 10:39:23,41102022,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048659407,41100000.0,0.0,41100000.0,41100000.0,41100000.0,41100000.0,0.0,41100000.0,41100000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.048659407,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,41100000.0,0.0,41100000.0,41100000.0,ddos
396503,172.31.69.25-18.219.32.43-80-62618-6,18.219.32.43,62618,172.31.69.25,80,6,20/02/2018 11:14:46,948013,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1037.96045,7.383864989,158002.1667,386398.7464,946735.0,6.0,1217.0,608.5,405.1721856,895.0,322.0,948007.0,316002.3333,546230.8235,946735.0,53.0,0,0,0,0,72,92,3.164513567,4.219351422,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
404547,172.31.69.25-18.218.229.235-80-63662-6,18.218.229.235,63662,172.31.69.25,80,6,20/02/2018 11:15:38,1104724,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,890.7202161,6.336424301,184120.6667,450793.0035,1104298.0,6.0,359.0,179.5,207.1822869,326.0,33.0,1104718.0,368239.3333,637445.5231,1104298.0,54.0,0,0,0,0,72,92,2.715610415,3.620813887,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
424957,172.31.69.25-18.216.24.42-80-63691-6,18.216.24.42,63691,172.31.69.25,80,6,20/02/2018 10:41:40,18866876,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10600589099999999,18900000.0,0.0,18900000.0,18900000.0,18900000.0,18900000.0,0.0,18900000.0,18900000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.106005891,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,18900000.0,0.0,18900000.0,18900000.0,ddos
429082,172.31.69.25-18.219.9.1-80-59360-6,18.219.9.1,59360,172.31.69.25,80,6,20/02/2018 11:06:27,19991980,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100040116,20000000.0,0.0,20000000.0,20000000.0,20000000.0,20000000.0,0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.100040116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,20000000.0,0.0,20000000.0,20000000.0,ddos
430930,172.31.69.25-18.216.200.189-80-64612-6,18.216.200.189,64612,172.31.69.25,80,6,20/02/2018 10:42:41,27297409,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073267027,27300000.0,0.0,27300000.0,27300000.0,27300000.0,27300000.0,0.0,27300000.0,27300000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.073267027,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,27300000.0,0.0,27300000.0,27300000.0,ddos
455657,172.31.69.25-52.14.136.135-80-58424-6,52.14.136.135,58424,172.31.69.25,80,6,20/02/2018 11:04:32,20016047,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099919829,20000000.0,0.0,20000000.0,20000000.0,20000000.0,20000000.0,0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.099919829,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,20000000.0,0.0,20000000.0,20000000.0,ddos
466624,172.31.69.25-18.216.200.189-80-55259-6,18.216.200.189,55259,172.31.69.25,80,6,20/02/2018 10:57:51,16471675,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12142056,16500000.0,0.0,16500000.0,16500000.0,16500000.0,16500000.0,0.0,16500000.0,16500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.12142056,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,16500000.0,0.0,16500000.0,16500000.0,ddos
477181,172.31.69.25-18.218.229.235-80-57806-6,18.218.229.235,57806,172.31.69.25,80,6,20/02/2018 11:03:09,15037128,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133004122,15000000.0,0.0,15000000.0,15000000.0,15000000.0,15000000.0,0.0,15000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.133004122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,15000000.0,0.0,15000000.0,15000000.0,ddos
478301,172.31.69.25-52.14.136.135-80-64669-6,52.14.136.135,64669,172.31.69.25,80,6,20/02/2018 10:42:55,32184740,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062141250999999995,32200000.0,0.0,32200000.0,32200000.0,32200000.0,32200000.0,0.0,32200000.0,32200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.062141251,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,32200000.0,0.0,32200000.0,32200000.0,ddos
486271,172.31.69.25-18.219.9.1-80-56885-6,18.219.9.1,56885,172.31.69.25,80,6,20/02/2018 11:01:06,88215310,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022671802,88200000.0,0.0,88200000.0,88200000.0,88200000.0,88200000.0,0.0,88200000.0,88200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.022671802,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,88200000.0,0.0,88200000.0,88200000.0,ddos
535181,172.31.69.25-18.218.229.235-80-64774-6,18.218.229.235,64774,172.31.69.25,80,6,20/02/2018 10:43:05,20833614,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09599870699999999,20800000.0,0.0,20800000.0,20800000.0,20800000.0,20800000.0,0.0,20800000.0,20800000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.095998707,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,20800000.0,0.0,20800000.0,20800000.0,ddos
555180,172.31.69.25-18.216.200.189-80-56286-6,18.216.200.189,56286,172.31.69.25,80,6,20/02/2018 11:00:04,10694897,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187005074,10700000.0,0.0,10700000.0,10700000.0,10700000.0,10700000.0,0.0,10700000.0,10700000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.187005074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,10700000.0,0.0,10700000.0,10700000.0,ddos
1520,172.31.69.25-13.59.126.31-21-40384-6,13.59.126.31,40384,172.31.69.25,21,6,16/02/2018 07:42:59 PM,21,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95238.09523809524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,60,0.0,95238.09523809524,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
25629,172.31.69.25-13.59.126.31-21-60370-6,13.59.126.31,60370,172.31.69.25,21,6,16/02/2018 07:55:05 PM,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,60,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
38971,172.31.69.25-13.59.126.31-21-58822-6,13.59.126.31,58822,172.31.69.25,21,6,16/02/2018 08:01:48 PM,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666665,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,60,0.0,666666.6666666665,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
44615,172.31.69.25-13.59.126.31-21-41878-6,13.59.126.31,41878,172.31.69.25,21,6,16/02/2018 08:04:38 PM,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666665,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,60,0.0,666666.6666666665,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
